uuid,tweet
35318d8e-67a6-448c-99a8-4913205f2627,Shoutout to back when GamerGate thought forking #ggautoblocker's repo  excessively would make me renounce open source.
f41bf8fe-731b-4321-bad9-e04a3d921d78,RT @arstechnica: Notorious 8chan “subboard” has history wiped after federal judge’s doxing http://t.co/MKGXgjReAz by @samred
87c0c68e-ebab-421a-abc4-038437c2c425,@0xabad1dea but amazon is generally a terrible place to buy any clothing other than socks. &gt;.&gt;
f62add7d-9726-4ea7-8d4d-6aca10259709,Mad A'f
a177c068-bcba-4255-8b06-8a6b35e1ed33,"Just what #MKR needed, more instant restaurants!!"
fcd61321-8726-4448-84a8-70474cde66fc,"woke up,felt ill told my mum I wasn't going school and jumped into bed!😍best day ever!"
3471f7d8-829d-4e23-897e-5713c842e60d,@AnifaNifay justin malah lebih parah dri itu dia sering di bully. ya aku ngerti aku jg fans keduanya itu haters salah
63b81471-bf40-4c56-83cb-d7051a37e5d2,"@robmanuel 'In light of the situation in Libya, tell us about a time you gave a bullying person such as a despotic boss their comeuppance'"
d1f28f34-f084-4a75-a8d1-772acdff82ac,As Real As It Gets: Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty | The http://t.co/UVRs24v
70bed914-2607-402b-aeaa-5ce39fe9406e,My laptop needs format asap!
0f6e5016-0111-4b5b-9e37-eed2c26cb071,Being at school right now is pointless #bored #letmego #thanksgiving
b657360e-2a88-4b8c-910a-f6a83ccd33a7,"Hopefully Lynn and Tony will survive this round and see them have a second chance, the girls haven't shown us enough skill! #mkr"
ef8d3167-cf57-476c-a949-92f20a1f3561,@cxarli nope. I had to manually block her.
36393c9b-c3c0-462b-b508-c97ce3f83781,@DianH4 @ExposeFalsehood By victims you mean Daesh terrorists and dictators?
f94d823c-e306-4a20-9973-906b680d9de5,"@deppedropaulo Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh"
6ab23da1-c1db-4f3d-a144-4c16167ceacb,Now I gotta walk to classss?! I officially hate the stupid bus system! -_-
f91ae954-2a31-429c-9bae-c18e6f24a7cc,Now that was a goal made in previous #Liverpool era #StevieGTouchOffClass
6579699e-1836-4531-ae06-4d09cc6e5b3f,Kat on #MKR says what every one else is thinking #smugfaces.
4306d4fc-232f-4575-95bc-4b64181689fb,Pretty? Er......no. #MKR
6fe53b2e-a9b5-41c1-957d-7ca4e8150503,"TODAY!! Book signing- Buddy Bully by Ayesha Starns, Read Green Books, Danville, VA Aug 5-7 For more go to http://ht.ly/5SxvF"
62154ad9-71f5-41e7-9f3e-0f36bc0ff6e5,@archiebland welcome to Twitter .....the ultimate bully.....it loves to be hated
e8878450-7b1d-4a8a-b6e1-41a103a1ed7f,RT @trish2295: I'm done - won't bother with the rest of this pathetic shit show #mkr
52958b57-f64d-409a-b5fb-e6705003fba0,@jonthehen congratulations hen!!! See you on the road soon!
f2874795-4e28-473b-8c7a-8c0a126240c4,Going to have a whale of a time with this trend.. #ReasonsIFailAtBeingAGirl
4b1ea5ac-3e2e-40fa-ae65-7eb21c89cb01,@vengarioth i'm glad to hear that you are so supportive of women and condemn the constant stream of harassment they receive.
00a8a28c-fb06-4ad1-b196-9f4460e296d7,Last day of school tomorrow&gt;&gt;&gt;&gt;&gt;
7fca9277-be4a-4405-aa86-6ae611f2e2fd,RT @ProudPatriot101: victim took Sue Reid round Rotherham and pointed out her attackers still swaggering the street | Daily Mail Online htt…
875e33ae-97ce-466f-8926-2afa90e25d8b,@RudhoeEnglish Living under ground like rats is very appropriate for the Daesh.
a587091e-4181-42d5-b61e-ec8a310aa632,"RT @lasersushi: @freebsdgirl it also sends the message that protection from harassment is a service, not a basic right"
ae4613fc-e7dd-451c-a7f4-a9e6db1d713a,"I'm with manu, if camping was involved I wouldn't show up either #MKR"
6842c769-264f-45b3-8c0c-ddcd52a928b4,@pedrow_lira mas n apareceu na minha timeline e nem chegou sms .. Vias de comunicação tão fazendo bullying com a gente .....
38ed14d3-1fc5-4a04-981d-f2b10edf8848,verified accounts have features that other accounts do not. not sure what kind of overhead increasing that # would have.
e8a44a33-dea6-4428-9acf-5c9f8073c73e,"There is no circumstance in which threatening children is considered OK. There is no circumstance in which ""triggering"" is OK."
4f6b0db2-8112-4a04-804a-e43846909cf0,I love it when these judges compromise their values because the channel 7 script writers tell them to. No credibility. #MKR
fa06b679-03ad-49f8-9071-f593a79c476e,@UmarFarooq_ Compare this ignorant Imam with someone like Lemaitre.
f7c42b3a-72c8-44aa-b785-5ef92d6aea4c,@JordanTakeMeOut punch him straight in the face! Your not at all fat!!
9b930ef1-2042-4dc6-b2c0-9d135575a484,You don't suck Sheri and Emilie #DontLetTheBehaviourOfOthersGetYouDown #mkr
a4e88158-bd07-4ef1-b504-ac6cd20d9c75,Mummy can we use the kitchen we have friends over  #mkr
5a166a7f-2b5d-4ad1-a4c6-21fc985aa59c,My uncle is spasing about fir alarms in elementary school
e65d7e5b-1730-4d83-bca4-df034036ef1c,It's like that... Because you want it that way.
a77018a7-e3f9-4018-9cca-794b01f4945c,@Kaya786 Or I can go directly to the Quran and Hadith for great reasons to hate Islam. http://t.co/TywKjDNt07
3013e9b9-e6b5-48d6-91f8-c8fb801711b6,Damn it I was hoping Kat and Andre were in the bottom 2  #Mkr
c00f3967-85ce-417b-8819-ca6d565986cb,@iMrBarfield it starts Thursday. My classes are canceled for tomorrow tho😌.
73b08652-c9ad-4905-bf2b-34f6e1d312d6,Salmon for breakfast? WTF #MKR
f6dd721f-3f61-45dc-9c11-9fdaff4f0b23,I can already tell that there's only going to be one person who I'll stay in contact with once I leave school.
4015fb81-d86b-43d2-861c-445c4fb19b07,RT @forlornparadigm: Mass grave containing bodies of 21 Christians found in Mosul - (MCN) http://t.co/1qB3kijeNo
46425520-12b8-47b3-b879-77e6df211a02,"If you're looking for a monitor arm, this one is pretty inexpensive and works well. http://t.co/B1B4Q6ycDd"
19ebc561-910d-4647-b3c8-cb87a4618387,D: Bulling por faceboook para mí D: Mis mierdas de amigos me llenan a notificaciones &gt;O&gt;! xDDDD
51118038-66b9-4b7e-9014-9896aa055ab7,Make me remember you like you remember me
63a21ea0-4e80-4de3-b107-1759da0a93ca,@RudawEnglish Good. The Iranians are only there to impose their own sick rule.
bb2cda9d-cb1d-43e6-ab21-c9e718ed32a5,"I miss telling my brothers about how school went :,C"
3a222f10-477c-49f9-ba03-8955974be8a8,"This is going to be a better finale than how I met your mother, one way or another."
9cd9931e-a331-46d5-859d-ef2e912d4e95,@Michaelplates It's like telling me to unlearn my hatred of Nazis.
190ed69b-f286-430c-b325-be759917e209,No puedo dejar de ver los videos en que Kellan se burla de Roberto... Es tan bullying xDD
2c14eea1-6ef9-445b-9184-bc53adda4d02,tHAT REMINDS ME WHEN THE FIRST MOVIE CAME OUT IN PRIMARY SCHOOL I WAS ALWAYS HERMIONE
62d07740-6304-4536-8118-f58d67e947f4,@parveen_n @YouTube This is what you should learn about #Islam and #Muslims. http://t.co/ZLiSomON1p
c2908606-5a89-4a39-8269-91148ee91223,"This show will end on 3023 Dec 2111, but they'll spring another surprise round with the contestants great great great grandchildren #MKR"
3f69a5ce-216c-48de-86a4-3248b4c53a35,@hoes_luvdreads2 ok u ready now ?
333699b9-a039-4d0d-a3ca-d93d7006df0f,@LB_Joakim @KingMark111 @Sttephy @CenturionFenty @Rihannaforlife Lmao.....can u fucking imagine. Yikes!!!!
78f48624-347c-41ed-9f72-7375b10a463d,"What I took from all of this is that @wadhwa doesn't bother researching anyone - just assumes if they disagree w/him, they are misinformed."
a640ebae-0b2a-4716-be8c-fb170388903a,The girls need to learn how to churn #MKR
c89651e4-cb78-4761-8717-64bdad02e564,Meatballs and veggies for breakfast??? Uh no thanks #MKR
5be8a676-bfe2-4ab2-af90-0c0f336eb4e8,@MissDollfacee you know how I do lol
a54ee8cd-22ba-49e7-8b22-5053fac44c06,Dont mind working on gloomy days.:-)
8709ecbc-f32a-4a7c-9bdb-40cdb369d4a2,All though it is amusing that GamerGate wants to get on my nerves enough that they are willing to support @Spacekatgal. 😘
ef4fd0ed-455b-40df-9f02-0d022fdff64a,@Tjprodigy10 EVERYONE thinks so! I'm glad that there's someone like you that actually cares about the anti-bullying subject.
5733a7bb-cfb6-4b88-bc34-3e7ece21cd9a,NO KAT IS STILL IN THE COMPETITION GET OUT GET OUT #mkr
cd4c1fae-f89b-4642-b73c-39e02480bea8,I feel like the percentage of people that I hang out with at school is fake
dcd1496c-a4fc-48a6-8680-e7033b0f454b,"@Marissazman @huddydoodle don't worry babe. Nnt I kung fu je dgn dia. Kita tgk ah dia tergolek nnt :p jgn bully best friend I, Hud! Haa haha"
4d8123a0-f84a-41da-aae4-3d8f2e20ab93,Can the kid that said yummy yummy yummy get a 10/10? #MKR
fd48ef2c-6740-4456-8f6a-24bdc3d6581a,"Just read the phrase ""feminist agenda"" and snorted into my cereal. Yes, let the international conspiracy be unveiled!"
fef7d8be-428a-47ab-933e-1a01f000d314,"I'm sorry, does Call of Duty come with a chemistry kit? Is WoW making you calculate your own stat coefficients now?"
f36e506d-5bba-4402-891a-d08c46571818,Anyone have tips as to how I can get out of school mode? I'm at it with the Wine and Physics book again...and a math book these S are hard!
5c98092c-319d-4363-8648-5041ad0de4c1,'IF....' is a tense exercise in breeding anarchy. I wouldn't put up with that kind of bullying! @Criterion Blu-ray rev. http://t.co/knu4fuu
a1941263-0a29-4da5-8bc9-faf24ec13d03,RT @alikoeln: Disturbing: #ISIS militants announces his marriage to this terrified 7 year old in occupied city #Mosul #NO2ISIS.
60abac2f-8715-447e-86cc-0c7accd285dc,What's the difference between a pancake and hot cake?  #mkr
aa6dbe66-4f1d-41c6-82aa-c1c4becc2612,Woot on hold with my internet provider...
c23928de-d342-4cae-a448-8411a31ee56f,@manymanywords so um. how did you keep from laughing or hanging up? i'm in awe.
05eaf891-5536-435e-889d-2e2fde8f8384,"@a_man_in_black it's hard to not have those feelings sometimes. maybe step back/break for the night? or do what i do, use it as motivation."
11f61521-cb4d-4408-b096-d7cfeeed4eb3,"Look guys, if there was anything intentional about the Conner Vernon play, UNC would totally self-report it."
7c1595aa-7f3b-4477-bd20-ef8b27698457,"This whole Harper Lee thing kind of grosses me out. So, her sister died, and it sounds like everybody is taking advantage of her."
ef4829f9-2e85-4b53-ab11-41b2d1fe4398,"@saifullah666 In Mosul, public employees are paid by Iraq, not the Daesh. This is just Daesh propaganda."
f52d9726-a7ac-4b4f-bc72-4aceff760ea9,Since when did a box of band-aids cost 8 dollars #TF
e150da3c-2479-44f8-89e8-d1186a25195a,EUUUUUUURGGGGH NOT AGAIN #MKR
79bf48c6-80fd-4577-a560-c2f1c163d9a4,RT @EleanorTabone: #KatandAndre do you understand the meaning of karma #EducationIsNotACrime #mkr
c03e3c43-40c1-4b34-81d6-6a04ede99ca0,RT @TylerJBroderick People are taking this Chris Paul thing way to far #joke #NotSexist #JustComplaining
119adde0-ab82-4871-96fa-ad0c8264fc7a,Vem que eu tô pro bullying.
e4454b4b-0c71-4176-b577-ad6ed98a8ff1,My god this series is going to end in 2048 #MKR
095b37f8-1f1e-469a-9aeb-74a007366ed9,Colin's review of Kat &amp; Andre is equivalent of a teacher saying well done on writing your name in pencil. #mkr
c3a16657-299a-4cf6-ad9b-943e976b2db6,MTV VMAs: Kevin Hart jokes he was bullied to host sans pay [Video] http://t.co/p6gmXNT
8346b0e4-575f-41bf-8948-4fbb1d35919b,@sclancey2 -said everyone in high school
945bd0cf-84f5-46db-a006-2b7c6a6cea68,RT @tassiedad:I'm sure the pot that it was cooked in was hot! #MKR #killerblondes  RT:@.vid.http://t.co/aBArMeZh86
91abe4bf-412a-4d3b-9a0b-6f841d52b4dc,@ctmurfy Intent is irrelevant: http://t.co/L0fOCindut You grew up in a sexist society. You are not immune to its influences.
01c188d3-7284-4aef-a48a-e3b9be019f9a,"@TOCesarBrie ...for everyone ELSE, of course."
daa01e9a-7e70-448a-bd31-0470428ce54e,Quem mais sofre bullying: - › ( ) Loiras burras. › › ( ) Nerds. › › (X) O número “24” da chamada. http://tumblr.com/xob3xk4pmc
4683baa7-1671-475e-925b-137c8ee8eaa6,"RT @femfreq: Actual conversation, because I’m living in Bizzaro World: ""How many death threats is that now?” Me: “Are you asking all time o…"
ce47524e-56a9-4304-8d5f-b8a4a081ecad,@Pyrrha108 I bet Choudary didn't sign that Fatwa.
5ddc035b-5610-4806-aea2-72bde450d9f7,"#mkr Standby for 200 people becoming sick from the dodgy eggs, bad hollandaise and stupid puns"
5ec81e17-e797-4b85-9050-2630f1980ccc,I had to start muttering under my breath that white people cannot have dreadlocks. Oh lord.
c726009b-1909-4456-aac2-581e676d76c0,"@vivian_games thanks, it is appreciated."
abb1bdb2-a209-4d31-80e6-1633a9a4eceb,@mykitchenrules pathetic Channel 7 #mkr
a02c3764-9b36-4b11-9aee-21c208971c4b,"@Giia_marengo le hace bulling a @Karol__Dance por que se ""gana"" en todos lados jajajaj y dice que los washiturros NO son flaites jajaj WENA"
3f0e0387-eac0-4dc7-8320-861f0e2b2f6a,I love when my mom uses all of MY tampons and doesn't leave me any....
7effa531-3338-4da4-8c2c-21d169ef21fb,WTF KEVIN!!! STOP MUTING THE DAMN AUDIO #Wrestlemania
2bb5e9df-5404-4d19-943d-796815934a6a,Wish I was with my buddies @ALLLiiXXX and @paiwai in Staunton rather than this terrible driving class! I'm not even a bad driver #granny
0362dee8-03b6-41d7-b93f-db3cbf596b05,@austin_long23 at home .
5e42836e-4acd-4483-9579-752b6aa87781,17 thats insane!  #mkr
4a590971-fe13-478d-b5d0-a728945fb0c2,@ansaralummah13 @Believer__Soul ROFL. Do you have any clue as to how much gold the US produces.  And how much oil?
e9813dc3-dd06-43e2-83fa-7835d5dc9979,@0xabad1dea @kelseytheodore2 twitter is basically the angry letters of our generation.
ba26d823-5e3f-4b4d-a62a-07ff3fa07f6b,"@limoncaa @jul_panjul @sonnysuryas @SmilL1E gtu u.. ok gw ingtn sa.. tnggu aj u, ntr gw bully lgi di hum eli.. Jul n om bntuin gw bully lsa"
14fd6c25-8aa3-4724-a66a-3ecb3fe9caeb,Seems legit #mkr #mkr2015 http://t.co/xYB6FTJ7wd
c40132f0-c02e-4f1d-a28f-a7d21834c4b1,Ash and Camilla looking great at the races today #mkr @7horseracing #7sport #flemington
0b369b34-148e-4448-a390-f1ec7e58f571,RT @berto_la2ca: women who claim they don't get wifed because they aren't hoes are just as bad as dudes who claim they're overlooked bc theâ¦
76989d08-3eab-4ed6-ac64-f8abaf2250c8,Im thankful that this cclass really loves Martians.
e3af99b4-a7b5-4226-820d-f8f47bd9d9bf,@piercetheveil @piercethevic Still speachless from the first day i heard you &lt;3
0e69b59c-b982-40ba-93bb-e9bfeb6594f2,"We mostly hear about harassment in the context of GamerGate, but that's a very narrow focus and not the real problem."
67bd8ad7-2b9b-4a5a-aaf2-5e6d9626b89b,Cant get my girls much for xmas this year:( but only 89 days of school left and they'll never want 4 nethang as long as i live!!
4a466982-3c12-4316-a6c3-875546f4ccbd,@cheeseplus I'm weird - I like Cherry MX Reds.
fa8e84df-f7ce-47dc-aab9-6c03f053bd26,#EducateYourSelfNigga
0076587f-0469-46d8-9437-988266e3c0d1,RT @BillClintonTHOF: Giuliani Calls Out Obama – Can’t Say ‘Radical Islam’ Because He’s a Coward - http://t.co/q7isDBb5Xn
472b9baa-b2c1-465a-b872-3d6cbede20d0,"RT @leggoet: The quality of on-screen tweets on #qanda tonight is pretty equivalent to #mkr So I'll go with ""That policy looks undercooked!"""
14cd7e71-19e3-4dbc-9985-1b389d8acebe,Whether life's disabilities left you outcast bullied or teased rejoice and love yourself today cause babyyy u where born this way!!!!
8e984a42-83af-418d-9abe-0245169ae25a,@bhamdailynews @Politics_PR @FoxNews The caved to the pressure to be PC.
33fb9d7d-99ee-49b7-b8b4-12c74842fc50,@DirtyGurdyAt930 It's definitely a classic!
4fac6e84-c2b5-435e-9411-fd4e3674fcc4,"NSW on the roll, killin it. #mkr #nsw"
98fa29dd-896d-49ed-9def-17511b69a7d0,WHERE THE FUCK IS A TEDDY BEAR WHEN YOU NEED ONE
82e6ecfb-f5fc-4e1c-b01a-0b7bbd282a48,"@foodie_ben they may like it, but it's no replacement for formula as the book allegedly recommends. Pete Evans should go from #mkr"
6351e77b-ae9e-43ed-aaa7-2ac09f63a880,@eerikz te lo voy a robar por ser una bully :(
e6f541c6-46e6-47df-8193-17fb97a1c0e6,@erinjmccarty YUP. Clemson Uni.
28375217-8850-4874-9fab-20250701e0f4,@DefenseUnits YPG/YPJ have been so successful lately that I'm concerned they may get a little careless.  Be careful and good luck.
9a3faecc-bd7d-4380-b89d-39cc2ec3e2d1,"Next year, on My Kitchen Rules..... We may eventually get past the fucking instant restaurant rounds.... 😠 #MKR"
26fc9819-cf68-4ee7-9e55-13e42b12abd1,@semzyxx The fact that it produces many broadly different ages proves that the derivation method is wrong.
78551470-356b-42bb-8e84-58aadb5fcbc2,"@Holbornlolz The PKK haven't been communist for a long time, microbrain."
6099be47-5598-4605-ae6f-22bb58ba9565,@harmlesstree2 So what asshole. That doesn't change the fact that Muslims did forced conversion and that they never stopped.
8096f5ed-71f8-4156-8335-3395be810656,The guitar slide &amp; first chord stabs of 'Never Too Much' never fail to make me wanna boogie. Classic soul disco! #KingLuther
34fd10f3-8ff3-451a-be89-d1574f0c5efd,@MaxBlumenthal @rudoren Interesting that Kurds are fighting for their own land but the Islamist who support Palestine oppose the Kurds.
7b5c65a0-ceae-420a-9313-1bc252b28e99,@GemmaNoon @OaklandElle scrubbing bubbles works amazingly well
0d37f517-5770-4bde-b53a-87180fa52777,Everyone has immunity this week...Kat and Andre are sure to fail big time #mkr
3fa43a11-2348-4f97-85a6-1fb00e462d91,@GEOS_ciberviv xD..
fa520690-30ef-4ce5-8ef2-4f00e16b6ead,"@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 Just leaders that extorted them with Jizya. Read code of Umar, microbrain."
29c99c61-f803-43b4-a4a2-84ea38642cba,"No school, served people food at the outreach dinner, saw one of my tshirt designs on 100s of people, and ended with playin ball! #GoodDay"
e2ac01d4-a159-4ee4-bb19-0531d3083a74,"3 teams i hate got crap reviews, :D now 2 are going to sudden death. Whoever leaves either way i'll be happy #MKR"
d4948346-5585-415d-ac3e-c150d6b24998,#mkr has now lost credibility.... BOYCOTT
bbfbe45a-4ea8-4a74-baee-23be90a2f954,Wtf ima do today?
6dbb9907-508b-4acd-814f-3a920878277e,OMG how many instant restaurant rounds are we gonna have? It's not like anyone will score fairly. (as if Kat will do that. GRRR)  #mkr
ba8fb89b-258b-4a8a-84d8-63167fc52c4e,"RT @ChuckNellis: You can't believe a word daesh says, the hostages were all dead while they were supposedly negotiating for their release. …"
8aa86c71-a7d7-4f4e-8856-b24b664d9594,"Having a high level of toxicity in your community can lead to more serious cases of harassment and abuse, so we need to tackle this head on."
bde9b1e5-fa64-4474-95b3-360512f1a2d0,"@Jjc1Jerry And if not, maybe a picture will help. http://t.co/rVewOrseZx"
e7717f79-e63c-4ad4-8ed1-c87f29bbb4a8,Bullying e otimo!... Apartir do momento que não e praticado com você!
7ef887d9-8525-4100-9943-277c8b7aaef7,Quit worryin bout me and get u some money
