uuid,events
dd3e2584-2153-4684-91b5-b3fdb9abad58,"[""foul"", ""foul"", ""sending-off""]"
d0eeec85-4b89-4a35-8b74-58e1e982734f,"[""substitution"", ""score"", ""substitution"", ""foul"", ""sending-off""]"
a007f15f-d8d6-401e-a696-ca4e2a0a8535,"[""sending-off"", ""sending-off"", ""score""]"
15497b13-0e73-4ce5-8806-869a0430d2d6,"[""foul"", ""score"", ""substitution"", ""caution"", ""sending-off"", ""foul""]"
226c67e4-9b41-4ac0-8280-20061b4821d1,"[""sending-off"", ""caution"", ""foul"", ""substitution"", ""score"", ""foul""]"
82461e36-c373-40bc-aebf-17af48504e1b,"[""score"", ""foul"", ""substitution"", ""substitution""]"
2e398546-4a21-455d-a5e8-062fe11c5386,"[""caution"", ""caution"", ""sending-off"", ""sending-off""]"
e4621892-e1d1-4036-9a2d-45e62ef6bf78,"[""sending-off"", ""caution"", ""foul""]"
c278a511-ce9e-4860-a1e0-a963e6b55d33,"[""caution"", ""score"", ""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
acc5ae7a-01d2-49bc-91bc-f256f30c52a3,"[""caution"", ""sending-off"", ""foul"", ""caution"", ""substitution"", ""score""]"
b2fa9931-7765-4b04-b6f7-c35c049055b9,"[""substitution"", ""score"", ""substitution"", ""substitution""]"
2dca8903-03bc-4662-85a3-e5415e1b80e8,"[""foul"", ""score"", ""score"", ""foul"", ""substitution""]"
f4e5b3fc-0a3b-4c1b-93e7-b2d8966b9c67,"[""score"", ""foul"", ""sending-off"", ""sending-off"", ""caution"", ""score""]"
f72acb13-d858-4ebc-8236-c352159e1f91,"[""sending-off"", ""sending-off"", ""caution"", ""substitution"", ""sending-off""]"
077ad495-5eaa-49e0-a013-2fb8eae07710,"[""caution"", ""score"", ""score"", ""caution""]"
5fda44d1-1ff7-4404-a8ef-97219216da10,"[""sending-off"", ""foul"", ""caution""]"
4c9b4652-61b8-47fd-850d-5cb028b5ba2f,"[""sending-off"", ""substitution"", ""foul"", ""score"", ""substitution""]"
129655f2-e4a2-4aa7-950f-1c02d42f9f29,"[""caution"", ""sending-off"", ""caution"", ""substitution"", ""score"", ""sending-off""]"
b9db800d-f09f-4bb8-9890-176efee849d2,"[""score"", ""caution"", ""sending-off"", ""foul"", ""score"", ""score""]"
6245274f-6b12-4b12-a3eb-0933ad1d2e2b,"[""sending-off"", ""sending-off"", ""score""]"
76e0f42e-c133-4c04-94b8-ee49be9f1937,"[""sending-off"", ""substitution"", ""foul""]"
440eb7cd-b384-430f-b2ef-2b323840fc66,"[""foul"", ""foul"", ""sending-off""]"
fe23ff17-f621-4a15-bbe6-0432300f4ab9,"[""sending-off"", ""sending-off"", ""sending-off"", ""foul"", ""foul"", ""substitution""]"
36be20e5-859a-4074-8beb-071a878f5f85,"[""foul"", ""foul"", ""substitution"", ""sending-off""]"
90ec3c6f-6aae-4176-85dd-0570849bd1d3,"[""substitution"", ""substitution"", ""score"", ""substitution"", ""substitution""]"
58b460a8-1889-42f8-a825-7c4278ae2eca,"[""caution"", ""caution"", ""substitution"", ""substitution""]"
d27dbe4f-9386-4b47-97b8-73043c4704a3,"[""score"", ""caution"", ""foul""]"
b4207316-c1f7-4b2b-80e5-59928042fbab,"[""caution"", ""caution"", ""sending-off"", ""substitution""]"
994428b5-2d8a-4328-8d94-0aa21daf1213,"[""substitution"", ""foul"", ""substitution""]"
5168341c-8aa9-4a70-9605-a4c9eddef3c8,"[""caution"", ""foul"", ""score"", ""caution"", ""foul""]"
6441c0fe-0157-4a96-be37-30e472433c1c,"[""substitution"", ""score"", ""sending-off""]"
c9509864-a616-4452-b1bc-6b3c12b13dab,"[""caution"", ""caution"", ""substitution"", ""caution"", ""caution""]"
ff918f41-3be2-4040-a482-b5fb90c2f2b4,"[""sending-off"", ""sending-off"", ""caution""]"
f485a4cc-3558-4406-b4c9-3d754cfce5d0,"[""score"", ""score"", ""substitution"", ""sending-off"", ""caution"", ""score""]"
b3c49d17-2e9e-4cac-bfe2-2a431f43c225,"[""foul"", ""score"", ""substitution"", ""sending-off"", ""substitution""]"
2253fa0b-5b77-412c-843c-f4e888ed05b8,"[""caution"", ""sending-off"", ""substitution"", ""foul"", ""substitution"", ""foul""]"
e8062626-dde7-46fc-a8d7-ba958dade683,"[""substitution"", ""foul"", ""sending-off"", ""foul"", ""caution""]"
b7a0d271-529c-4869-b83b-912310e31bb1,"[""substitution"", ""score"", ""score"", ""caution""]"
24847f40-adf8-4236-96a0-a56bff407ac3,"[""sending-off"", ""foul"", ""score"", ""score"", ""foul""]"
09f974ae-76fe-467f-9276-d7a00aa76028,"[""score"", ""score"", ""score"", ""foul"", ""score"", ""score""]"
6de59012-c723-4ac4-8429-d6812d888106,"[""substitution"", ""sending-off"", ""foul"", ""foul""]"
81a4d449-4aee-4b7f-8525-d248fd31c13e,"[""caution"", ""score"", ""foul"", ""sending-off"", ""foul""]"
73627a93-80dc-4a48-be80-5131b3146d83,"[""substitution"", ""sending-off"", ""caution""]"
f0c9a7db-b73c-4969-802f-a21b5e3fe578,"[""score"", ""score"", ""foul"", ""sending-off"", ""score"", ""score""]"
4d17286f-aaed-4857-9766-703023086315,"[""score"", ""caution"", ""score"", ""foul"", ""substitution"", ""score""]"
6f372252-24c6-4e6c-bb13-2a6e0ac3d511,"[""substitution"", ""sending-off"", ""sending-off""]"
16027f47-c504-4420-932b-f61b027ab052,"[""caution"", ""substitution"", ""score""]"
a7b0e189-56a3-43a8-b7da-edc7450232ee,"[""caution"", ""foul"", ""score"", ""score"", ""caution"", ""substitution""]"
905af616-22ee-4fda-8640-4b8fa62e7af8,"[""substitution"", ""score"", ""sending-off"", ""foul"", ""substitution""]"
9b544fc3-098d-4793-af8c-6460ac7f9199,"[""sending-off"", ""substitution"", ""substitution"", ""score"", ""foul"", ""foul""]"
8c3bee45-a5f2-47fd-a63e-4ace69231117,"[""foul"", ""caution"", ""substitution"", ""substitution"", ""sending-off""]"
ea279e49-c43c-4c69-ad63-29f7ae580dc4,"[""caution"", ""foul"", ""foul"", ""caution"", ""substitution""]"
249d2710-ea3e-41ed-aa7d-280d0b72ccd7,"[""substitution"", ""foul"", ""foul"", ""score""]"
009d9d84-f3cb-4e90-889a-70f082750af8,"[""caution"", ""score"", ""sending-off"", ""substitution"", ""substitution"", ""substitution""]"
a934d274-8d40-4600-a268-2bc1d39a2457,"[""score"", ""sending-off"", ""score"", ""foul"", ""score""]"
19f4c6e1-1893-4eb5-973d-603f7e20d8bd,"[""caution"", ""substitution"", ""foul"", ""foul""]"
eb095efd-1235-4305-bcfa-f26674b20652,"[""sending-off"", ""caution"", ""sending-off"", ""sending-off"", ""caution""]"
adf57d86-ba33-42bd-aac4-e56540ea3116,"[""substitution"", ""substitution"", ""caution"", ""foul"", ""caution"", ""foul""]"
04750068-13cd-45fa-8711-2a2a72360ef6,"[""sending-off"", ""foul"", ""sending-off"", ""substitution"", ""foul""]"
85826dc5-89c2-4b13-aef3-9e5110551594,"[""caution"", ""substitution"", ""substitution"", ""foul""]"
64cbadbb-66f9-4862-97ca-adb88637a9d7,"[""score"", ""substitution"", ""caution"", ""sending-off"", ""sending-off"", ""foul""]"
9530e9d2-04c0-42e7-b13a-ea11fcea934a,"[""caution"", ""foul"", ""substitution"", ""caution"", ""substitution"", ""foul""]"
f38b7fce-92aa-40b5-827f-1cdbe619f1d4,"[""caution"", ""sending-off"", ""score""]"
872f78ab-a518-4bf1-8473-8969007b16c9,"[""foul"", ""sending-off"", ""substitution"", ""sending-off"", ""substitution""]"
97ae7825-07af-4c37-b5ae-20714606c2e4,"[""foul"", ""sending-off"", ""score"", ""sending-off"", ""caution""]"
586ba417-acdd-45bb-a079-788741f9b7cd,"[""foul"", ""substitution"", ""substitution"", ""sending-off"", ""substitution""]"
82aba8b5-3bb1-45e0-86c6-80ed22255d21,"[""foul"", ""caution"", ""foul""]"
cdb17b9c-24fa-4fbc-b577-040f5c10e3bd,"[""substitution"", ""score"", ""score"", ""substitution""]"
bc48d17a-cb54-4c34-8df1-86598000e667,"[""score"", ""substitution"", ""substitution""]"
e9baf1a4-7b3d-4dde-b0a9-5fd6848988b9,"[""substitution"", ""substitution"", ""sending-off""]"
0bd0b86f-7dd5-49e1-befa-3a2b5e29c02e,"[""caution"", ""caution"", ""foul""]"
0660086e-e4e4-436a-98a1-c530f7beed27,"[""score"", ""sending-off"", ""foul"", ""sending-off""]"
13de94fe-837b-42fb-bf06-b97522911cfe,"[""score"", ""caution"", ""substitution"", ""foul""]"
f0f47eeb-cdaa-44a7-b70b-fd7142b8f433,"[""substitution"", ""score"", ""sending-off"", ""substitution"", ""caution"", ""caution""]"
cf81aa10-d718-4fe9-9b81-d898eb929f5d,"[""substitution"", ""score"", ""caution""]"
a6acdd8b-59a4-4ab6-aeb7-b5c85940b935,"[""score"", ""sending-off"", ""substitution""]"
c38e4a13-c796-496a-a5f9-74e5ac0b3493,"[""caution"", ""score"", ""sending-off"", ""sending-off"", ""score""]"
1feec2aa-5b20-4e5f-b623-7c1ec86008b4,"[""foul"", ""sending-off"", ""foul"", ""substitution""]"
8d2f86d8-a954-4d31-9360-ddc501121cdd,"[""score"", ""sending-off"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
a1cf2ffd-6b72-4800-8c21-1d7d6f1b856c,"[""caution"", ""sending-off"", ""foul"", ""substitution"", ""score"", ""foul""]"
eb760199-a899-4236-a419-a7991ee00ce0,"[""score"", ""caution"", ""caution"", ""substitution"", ""foul"", ""foul""]"
bb5076a0-e5fa-4dbb-8b29-10a4610541b2,"[""score"", ""caution"", ""substitution""]"
2e2d1712-92ae-425d-81ad-f10bb3820ad7,"[""sending-off"", ""foul"", ""caution""]"
1ddef795-da4e-4bd7-b863-161a8ae1827a,"[""sending-off"", ""sending-off"", ""score"", ""caution"", ""score"", ""sending-off""]"
8342e25b-dce4-41f9-8718-aa1fcba99f14,"[""substitution"", ""caution"", ""foul""]"
ddd2ce95-3dfd-4048-8048-8faef9bced37,"[""substitution"", ""score"", ""substitution""]"
f0e5d4bb-e2b3-443f-907a-65e7f643d6f7,"[""foul"", ""caution"", ""substitution""]"
4ecffac9-5435-4859-a6f8-e92889404503,"[""score"", ""caution"", ""substitution"", ""caution""]"
d45b7047-74f1-4b63-b5a1-83be25dc25e2,"[""score"", ""sending-off"", ""caution"", ""caution"", ""caution"", ""caution""]"
1b633b63-230f-4dd6-80cb-9fe73a67085a,"[""score"", ""caution"", ""caution""]"
71e213aa-5dae-4fe4-bb53-831d9f1809b8,"[""score"", ""score"", ""caution"", ""score"", ""score""]"
2fc18047-95ae-4435-b8bf-8530c3ea5900,"[""sending-off"", ""score"", ""foul""]"
52b70825-60d0-4da7-9202-61ccc6f32d1e,"[""substitution"", ""score"", ""score"", ""sending-off"", ""score""]"
bd34c79e-6e1e-4953-a242-0b9b37c14276,"[""score"", ""score"", ""caution"", ""caution"", ""foul""]"
99c30e1d-be31-4d4a-8e1e-67f90d1fdc2f,"[""foul"", ""substitution"", ""sending-off"", ""score"", ""foul"", ""score""]"
44e2258d-2804-4951-9aff-2cc2382484f3,"[""score"", ""caution"", ""foul"", ""caution"", ""substitution""]"
510bad40-febc-48ee-ad92-23cc76518bb7,"[""score"", ""score"", ""score""]"
2513bab7-295b-4104-b5b2-62940c081bb4,"[""substitution"", ""foul"", ""sending-off""]"
427bec48-9eab-4806-9b93-0e3e085f1574,"[""sending-off"", ""substitution"", ""foul"", ""score"", ""score"", ""foul""]"
38e4500c-f87e-4d27-9bc9-00e64828714e,"[""substitution"", ""foul"", ""substitution"", ""score"", ""substitution""]"
a58c3505-791e-4a8e-95a5-f49341fa2537,"[""substitution"", ""sending-off"", ""sending-off"", ""sending-off""]"
1825039c-ba51-491d-b703-f212c8f4f072,"[""caution"", ""substitution"", ""score""]"
1030e32c-310c-46a3-b63f-d48b2fde5712,"[""score"", ""substitution"", ""caution"", ""substitution"", ""score"", ""caution""]"
ffd78f32-9d6b-4247-83a7-62a9dd903866,"[""substitution"", ""sending-off"", ""score""]"
741823db-d35a-4801-a28f-339591df2f5f,"[""substitution"", ""substitution"", ""caution""]"
ad0e26a3-a06d-47d8-ab31-388464ed9c7f,"[""substitution"", ""substitution"", ""caution"", ""score""]"
9b8d2778-7217-47ad-bb43-52b7311b7eee,"[""foul"", ""caution"", ""foul"", ""sending-off"", ""substitution""]"
13706986-56d5-42eb-927b-4f7b7e981268,"[""caution"", ""substitution"", ""substitution"", ""foul"", ""substitution"", ""foul""]"
240349a5-8ed7-4370-b63f-1ce3832603ab,"[""caution"", ""caution"", ""caution""]"
d2f9d97e-cb94-4996-8644-dbd3dac32ab7,"[""score"", ""caution"", ""foul"", ""substitution"", ""caution""]"
ec56462b-baf7-4e81-86b1-ddec6b0fdf99,"[""foul"", ""foul"", ""foul"", ""sending-off"", ""score"", ""foul""]"
baa52e37-a251-4c8b-9ec6-85873c6bea25,"[""sending-off"", ""foul"", ""substitution""]"
3c69421b-d504-4cc9-a3c1-3bcf908a9ce0,"[""sending-off"", ""score"", ""sending-off"", ""substitution"", ""foul"", ""score""]"
ec9197f5-94d1-401e-9e27-33dde46e8c31,"[""foul"", ""caution"", ""sending-off"", ""foul"", ""sending-off""]"
9d85e041-6dae-4f86-b551-b801ca5f984c,"[""sending-off"", ""substitution"", ""foul"", ""caution""]"
0e7e2892-2319-42e2-96e8-63c3eded6518,"[""substitution"", ""substitution"", ""caution""]"
a909fd78-a685-4e20-9cb2-850ea55895e8,"[""caution"", ""caution"", ""foul""]"
1c0032ec-03f7-437b-966e-72cd361a0cbd,"[""substitution"", ""foul"", ""sending-off""]"
2117c5b2-6f60-4adb-9cf1-82dd22e69f90,"[""sending-off"", ""substitution"", ""caution"", ""substitution"", ""sending-off""]"
2927665b-4971-40cf-abb7-7b9d7555bcc5,"[""caution"", ""caution"", ""caution""]"
147cdb7e-bdef-47fb-9f6e-92c5a7cacc06,"[""foul"", ""substitution"", ""score""]"
18d7ee96-ec88-4939-b0ac-5a60d1a9f296,"[""caution"", ""substitution"", ""foul""]"
3f39b0fe-9bc0-4dc3-8e4b-fa2e73246919,"[""score"", ""sending-off"", ""score"", ""sending-off""]"
67f9da95-9352-4532-a7a4-384ab1fa0706,"[""sending-off"", ""sending-off"", ""caution"", ""sending-off"", ""caution"", ""sending-off""]"
d9a143f6-437d-4d65-a85a-318e0129a201,"[""sending-off"", ""substitution"", ""substitution"", ""substitution""]"
838b287e-49cc-470d-841f-671e46a9e44e,"[""score"", ""caution"", ""score""]"
dfae2f47-27d1-4055-9d9e-b7fe9fc37bbf,"[""sending-off"", ""score"", ""caution""]"
c373bf72-099b-47f7-a28b-243b7b82942b,"[""foul"", ""score"", ""score"", ""score""]"
f1cac76b-608c-44b5-9726-517e34db0e22,"[""score"", ""sending-off"", ""foul""]"
e46cb1e7-7b0b-4910-9889-8b500727b091,"[""caution"", ""sending-off"", ""foul""]"
dcb27a16-5cee-4a73-ab9a-fea901e41c27,"[""foul"", ""substitution"", ""sending-off"", ""substitution"", ""score"", ""substitution""]"
d18fd0d2-18b3-4ba3-a3a5-be1335341110,"[""sending-off"", ""sending-off"", ""score"", ""substitution"", ""foul""]"
4c8f07b5-c07a-4b93-9089-e9775ac78592,"[""sending-off"", ""caution"", ""substitution"", ""caution"", ""foul""]"
69a1bc25-b789-4cd3-999f-eda1d1747ea5,"[""substitution"", ""substitution"", ""caution"", ""substitution""]"
7d96b904-0167-4ee3-a5a2-88eb94076bc2,"[""score"", ""sending-off"", ""caution"", ""sending-off"", ""sending-off"", ""substitution""]"
6d493e8d-a775-4bbe-9db9-6007ce8d9109,"[""substitution"", ""sending-off"", ""substitution"", ""caution""]"
f0a95283-bddf-4b19-890f-807856dc3c8d,"[""score"", ""substitution"", ""foul"", ""substitution""]"
a77acd0b-5ac2-4caa-8b46-c2a05f7e38db,"[""substitution"", ""caution"", ""foul"", ""sending-off""]"
6a8d39eb-d6bd-41e9-9fa8-ee7ce1bc3817,"[""score"", ""sending-off"", ""score""]"
fcc23605-3a6f-49f0-96df-873c5241153d,"[""sending-off"", ""foul"", ""caution"", ""sending-off"", ""score""]"
10b5ba27-ef50-41dc-970c-617299b94390,"[""sending-off"", ""caution"", ""caution"", ""foul""]"
94169d1c-3545-46ad-ac9f-76fac08c080a,"[""sending-off"", ""score"", ""caution"", ""score"", ""substitution""]"
f21c2b24-e97e-40ed-a2d7-c8c6d9935b1d,"[""foul"", ""sending-off"", ""score"", ""foul"", ""substitution"", ""caution""]"
a742fbb6-9d5d-471b-9eca-f85d2557c4a4,"[""score"", ""foul"", ""substitution"", ""caution""]"
dad31f27-9450-4e0f-a70d-2c8057400779,"[""substitution"", ""caution"", ""sending-off""]"
191d0665-5b5b-46fe-9238-cb8768ad39a2,"[""foul"", ""score"", ""sending-off"", ""caution""]"
85b3744f-3c87-4bde-b929-1497320ad6d2,"[""sending-off"", ""foul"", ""caution"", ""caution"", ""foul"", ""caution""]"
9294a9ba-4c1c-4adb-8820-692f39fcc8d3,"[""caution"", ""foul"", ""caution"", ""substitution""]"
569682dc-ff86-49e3-8d1a-f5e7feeb588b,"[""caution"", ""sending-off"", ""substitution"", ""sending-off"", ""foul"", ""sending-off""]"
0b946f6c-622c-45a7-b9ce-717d3debbc9c,"[""caution"", ""sending-off"", ""caution""]"
b2be891f-ec2e-4ce4-b09b-d9d315703640,"[""foul"", ""foul"", ""sending-off"", ""substitution""]"
621b9834-471c-4c5f-b456-d72f1a14488c,"[""sending-off"", ""sending-off"", ""sending-off"", ""foul"", ""caution""]"
6a73909f-0abe-41eb-9678-99a27e1eda0a,"[""foul"", ""substitution"", ""score"", ""sending-off""]"
c566e633-2235-4339-a053-9db090acc3f9,"[""sending-off"", ""caution"", ""sending-off"", ""sending-off""]"
58840691-b247-4709-becd-75ac7b0c43d3,"[""score"", ""substitution"", ""sending-off"", ""sending-off"", ""sending-off"", ""substitution""]"
e322bc47-9b91-4fef-af6a-e33713c85617,"[""substitution"", ""caution"", ""substitution"", ""sending-off"", ""score""]"
6425e134-3d4c-4086-9af2-3a921617a8ba,"[""foul"", ""substitution"", ""score"", ""sending-off"", ""sending-off""]"
595f421f-f92b-4908-a2c7-f3092cebb8e0,"[""substitution"", ""score"", ""substitution""]"
5fab00c5-735e-4cd5-a91c-221d74b31aa9,"[""foul"", ""substitution"", ""caution"", ""score"", ""score"", ""score""]"
5c984222-c76f-4bf2-8e21-32f9cb2ed92c,"[""sending-off"", ""score"", ""score"", ""score"", ""caution"", ""score""]"
01dbd95b-c4d3-4a46-94d7-cc6c37990a88,"[""score"", ""caution"", ""foul""]"
471bf00c-75a9-4028-8167-d1ad2e5bdcd9,"[""score"", ""foul"", ""substitution"", ""sending-off"", ""caution"", ""sending-off""]"
1ca96f6a-33ff-4287-98ad-b024eaed4f12,"[""foul"", ""caution"", ""foul""]"
ec127972-b297-49d6-9979-c2b547137b91,"[""sending-off"", ""substitution"", ""substitution"", ""caution"", ""score"", ""sending-off""]"
22cba882-f9c4-4bad-a046-8e2e24cd6866,"[""score"", ""foul"", ""foul"", ""sending-off"", ""substitution""]"
a5eea38f-8df7-4aac-bb98-0772e52faa51,"[""sending-off"", ""foul"", ""sending-off"", ""caution"", ""sending-off""]"
06d8c187-c1c1-479c-bfb7-9cc3563af9e7,"[""score"", ""sending-off"", ""caution"", ""foul""]"
aea0a29b-7134-486c-9d20-8d9d4ea78a14,"[""foul"", ""caution"", ""caution"", ""foul""]"
83830e29-fb7f-4309-96e6-b42a3ee40308,"[""substitution"", ""score"", ""foul"", ""sending-off"", ""score""]"
52b27238-9a15-4376-91ca-c707fb7ac5b2,"[""caution"", ""sending-off"", ""sending-off"", ""foul"", ""foul"", ""sending-off""]"
d453d648-db4e-4b8d-9b35-21cf553f66a7,"[""substitution"", ""foul"", ""substitution"", ""substitution"", ""substitution"", ""sending-off""]"
7c833453-577c-4056-a07f-ed0619db5725,"[""sending-off"", ""foul"", ""sending-off"", ""caution""]"
bc741668-0547-49da-91b8-e8b202bebc2e,"[""score"", ""foul"", ""substitution"", ""sending-off""]"
98d9fbb7-d81b-4c38-b5e2-b44c0521eb8a,"[""sending-off"", ""substitution"", ""substitution"", ""caution"", ""caution""]"
89e6c90f-ff01-4d74-a926-641548ef78b1,"[""caution"", ""foul"", ""substitution"", ""score""]"
20744738-3bb5-4012-9974-c4fa352e0391,"[""caution"", ""caution"", ""score""]"
8d5610a9-a621-4b6c-9efe-3d65140eea7d,"[""substitution"", ""score"", ""caution"", ""score"", ""caution"", ""substitution""]"
942cb7f9-77c7-4c17-841a-303f15a3e1e0,"[""foul"", ""caution"", ""foul"", ""foul"", ""caution""]"
d7806109-dc81-4dd9-8546-239c3ae494e4,"[""foul"", ""foul"", ""sending-off"", ""sending-off"", ""sending-off""]"
51c5065e-4e18-463e-bbad-d93466cc7756,"[""caution"", ""score"", ""score""]"
940a38e6-673e-4d5f-8aad-f0913456173f,"[""score"", ""caution"", ""score""]"
b7208ff5-0332-4b28-b00a-f7ab904f369b,"[""caution"", ""substitution"", ""score"", ""score""]"
90d80de8-8973-4ada-9d7e-83bf21c0a8ab,"[""caution"", ""score"", ""score""]"
69ff7bba-3e97-416b-b770-9dcb3eda3d89,"[""substitution"", ""substitution"", ""caution"", ""sending-off""]"
a3a9e4bc-12ee-4803-9a42-7abdaa6a9d0a,"[""substitution"", ""foul"", ""foul""]"
295b4a23-f47a-4ca5-925c-6faf3773730d,"[""score"", ""sending-off"", ""sending-off"", ""foul"", ""substitution"", ""score""]"
10acb5b3-a730-4ee1-8c17-9c869767da0b,"[""score"", ""foul"", ""caution"", ""score""]"
0ffe4d76-e0a9-4eb8-81b8-72b45999d886,"[""caution"", ""sending-off"", ""score"", ""foul"", ""sending-off"", ""score""]"
aa441511-ebea-43e2-98d8-9781fe5662b4,"[""caution"", ""caution"", ""score""]"
a34b8c8d-3e75-40fa-8d87-356cea06c295,"[""sending-off"", ""foul"", ""foul"", ""caution""]"
fd012eb0-f109-415d-8500-b4f57ebb341d,"[""score"", ""substitution"", ""substitution"", ""sending-off""]"
8fe1c6d0-d9b6-4bb0-8c06-81c498d4717b,"[""caution"", ""caution"", ""score"", ""substitution"", ""caution"", ""sending-off""]"
b9004508-a72e-4f24-ad46-96c4308c0a0a,"[""substitution"", ""foul"", ""substitution"", ""caution"", ""substitution""]"
8b5971a0-53a6-414d-bb7e-c23cd9cb4eda,"[""sending-off"", ""score"", ""caution"", ""caution"", ""sending-off"", ""sending-off""]"
f9d85027-6679-4b8e-832f-694ef78f0f79,"[""foul"", ""caution"", ""caution""]"
0266bdaa-4421-4c17-8a0b-843dcdc5ba48,"[""score"", ""foul"", ""sending-off"", ""foul"", ""score"", ""sending-off""]"
eec8574b-6e92-43b5-83cc-78c327504fc3,"[""foul"", ""caution"", ""sending-off"", ""score"", ""sending-off""]"
1d881d09-0a4a-4edf-a754-98f2bbe1615a,"[""sending-off"", ""foul"", ""foul"", ""sending-off"", ""score"", ""substitution""]"
a6806568-fd08-4a8f-bcd1-65a8bf5a0391,"[""foul"", ""caution"", ""sending-off"", ""substitution"", ""foul"", ""sending-off""]"
3a632a7b-f332-4cab-8509-306f546355ca,"[""score"", ""foul"", ""substitution"", ""sending-off"", ""score""]"
e31c1ce1-0e8b-440b-844e-99cb26ffe0fc,"[""substitution"", ""sending-off"", ""substitution"", ""foul"", ""foul"", ""score""]"
9c15ebda-0ef7-4b61-a961-22e64a4512c8,"[""score"", ""score"", ""caution"", ""sending-off"", ""caution"", ""substitution""]"
f95ca422-1ff3-4f1c-8dbc-f0e786d1db61,"[""sending-off"", ""caution"", ""caution""]"
01b4ca86-7760-4136-a901-543631f6b2ed,"[""caution"", ""score"", ""score"", ""score"", ""score"", ""caution""]"
91d0f394-c231-4ac3-9b87-3f2a385a9c1b,"[""score"", ""sending-off"", ""score"", ""caution""]"
